Time,T1,T2,Q1,Q2
513.0,48.6673,25.461699999999997,0,0
514.0,48.6673,25.784,0,0
515.0,48.6673,25.461699999999997,0,0
516.0,48.6673,25.461699999999997,0,0
517.0,48.345,25.784,0,0
518.0,48.345,25.461699999999997,0,0
519.0,48.345,25.461699999999997,0,0
520.0,48.02269999999999,25.461699999999997,0,0
521.0,48.02269999999999,25.461699999999997,0,0
522.0,47.700399999999995,25.461699999999997,0,0
523.0,47.700399999999995,25.461699999999997,0,0
524.0,47.700399999999995,25.461699999999997,0,0
525.0,47.378099999999996,25.461699999999997,0,0
526.0,47.378099999999996,25.461699999999997,0,0
527.0,47.0558,25.461699999999997,0,0
528.0,47.0558,25.461699999999997,0,0
529.0,47.0558,25.461699999999997,0,0
530.0,46.7335,25.461699999999997,0,0
531.0,46.411199999999994,25.461699999999997,0,0
532.0,46.411199999999994,25.461699999999997,0,0
533.0,46.411199999999994,25.1394,0,0
534.0,46.088899999999995,25.461699999999997,0,0
535.0,46.088899999999995,25.461699999999997,0,0
536.0,45.7666,25.461699999999997,0,0
537.0,45.7666,25.1394,0,0
538.0,45.4443,25.461699999999997,0,0
539.0,45.4443,25.1394,0,0
540.0,45.122,25.1394,0,0
541.0,45.122,25.1394,0,0
542.0,45.122,25.1394,0,0
543.0,44.799699999999994,25.1394,0,0
544.0,44.477399999999996,25.1394,0,0
545.0,44.477399999999996,25.1394,0,0
546.0,44.477399999999996,25.1394,0,0
547.0,44.1551,25.1394,0,0
548.0,43.8328,25.1394,0,0
549.0,43.8328,25.1394,0,0
550.0,43.8328,25.1394,0,0
551.0,43.51049999999999,24.817099999999996,0,0
552.0,43.51049999999999,25.1394,0,0
553.0,43.188199999999995,25.1394,0,0
554.0,43.188199999999995,24.817099999999996,0,0
555.0,42.865899999999996,24.817099999999996,0,0
556.0,42.865899999999996,24.817099999999996,0,0
557.0,42.865899999999996,24.817099999999996,0,0
558.0,42.5436,24.817099999999996,0,0
559.0,42.5436,24.817099999999996,0,0
560.0,42.2213,24.817099999999996,0,0
561.0,42.2213,24.817099999999996,0,0
562.0,41.898999999999994,24.817099999999996,0,0
563.0,41.898999999999994,24.817099999999996,0,0
564.0,41.898999999999994,24.817099999999996,0,0
565.0,41.576699999999995,24.494799999999998,0,0
566.0,41.576699999999995,24.494799999999998,0,0
567.0,41.2544,24.494799999999998,0,0
568.0,41.2544,24.494799999999998,0,0
569.0,40.9321,24.494799999999998,0,0
570.0,40.9321,24.494799999999998,0,0
571.0,40.6098,24.494799999999998,0,0
572.0,40.6098,24.494799999999998,0,0
573.0,40.6098,24.494799999999998,0,0
574.0,40.287499999999994,24.494799999999998,0,0
575.0,40.287499999999994,24.494799999999998,0,0
576.0,39.965199999999996,24.494799999999998,0,0
577.0,39.965199999999996,24.494799999999998,0,0
578.0,39.6429,24.1725,0,0
579.0,39.6429,24.494799999999998,0,0
580.0,39.6429,24.494799999999998,0,0
581.0,39.3206,24.494799999999998,0,0
582.0,39.3206,24.1725,0,0
583.0,39.3206,24.1725,0,0
584.0,38.9983,24.1725,0,0
585.0,38.9983,24.1725,0,0
586.0,38.675999999999995,24.1725,0,0
587.0,38.675999999999995,24.1725,0,0
588.0,38.353699999999996,24.1725,0,0
589.0,38.353699999999996,24.1725,0,0
590.0,38.353699999999996,24.1725,0,0
591.0,38.0314,24.1725,0,0
592.0,38.0314,24.1725,0,0
593.0,37.7091,24.1725,0,0
594.0,37.7091,23.850199999999997,0,0
595.0,37.7091,24.1725,0,0
596.0,37.386799999999994,24.1725,0,0
597.0,37.386799999999994,23.850199999999997,0,0
598.0,37.386799999999994,23.850199999999997,0,0
599.0,37.064499999999995,23.850199999999997,0,0
600.0,37.064499999999995,23.850199999999997,0,0
601.0,36.7422,23.850199999999997,0,0
602.0,36.7422,23.850199999999997,0,0
603.0,36.7422,23.850199999999997,0,0
604.0,36.7422,23.850199999999997,0,0
605.0,36.4199,23.850199999999997,0,0
606.0,36.4199,23.850199999999997,0,0
607.0,36.4199,23.850199999999997,0,0
608.0,36.0976,23.850199999999997,0,0
609.0,36.0976,23.850199999999997,0,0
610.0,35.775299999999994,23.5279,0,0
611.0,35.775299999999994,23.5279,0,0
612.0,35.775299999999994,23.5279,0,0
613.0,35.775299999999994,23.5279,0,0
614.0,35.452999999999996,23.5279,0,0
615.0,35.452999999999996,23.5279,0,0
616.0,35.452999999999996,23.5279,0,0
617.0,35.1307,23.5279,0,0
618.0,35.1307,23.5279,0,0
619.0,35.1307,23.5279,0,0
620.0,34.8084,23.5279,0,0
621.0,34.8084,23.5279,0,0
622.0,34.8084,23.5279,0,0
623.0,34.4861,23.5279,0,0
624.0,34.4861,23.5279,0,0
625.0,34.4861,23.205599999999997,0,0
626.0,34.4861,23.205599999999997,0,0
627.0,34.163799999999995,23.205599999999997,0,0
628.0,34.163799999999995,23.205599999999997,0,0
629.0,34.163799999999995,23.205599999999997,0,0
630.0,33.841499999999996,23.205599999999997,0,0
631.0,33.841499999999996,23.205599999999997,0,0
632.0,33.841499999999996,23.205599999999997,0,0
633.0,33.5192,23.205599999999997,0,0
634.0,33.5192,23.205599999999997,0,0
635.0,33.5192,23.205599999999997,0,0
636.0,33.5192,23.205599999999997,0,0
