Time,T1,T2,Q1,Q2
323.0,52.53489999999999,26.106299999999997,60,0
324.0,52.53489999999999,26.106299999999997,60,0
325.0,52.53489999999999,26.106299999999997,60,0
326.0,52.53489999999999,26.106299999999997,60,0
327.0,52.53489999999999,26.106299999999997,60,0
328.0,52.53489999999999,26.106299999999997,60,0
329.0,52.53489999999999,26.106299999999997,60,0
330.0,52.53489999999999,26.106299999999997,60,0
331.0,52.53489999999999,26.106299999999997,60,0
332.0,52.8572,26.106299999999997,60,0
333.0,52.53489999999999,26.106299999999997,60,0
334.0,52.8572,26.106299999999997,60,0
335.0,52.8572,26.106299999999997,60,0
336.0,52.8572,26.106299999999997,60,0
337.0,52.8572,26.106299999999997,60,0
338.0,52.8572,26.106299999999997,60,0
339.0,52.8572,26.106299999999997,60,0
340.0,52.8572,26.106299999999997,60,0
341.0,52.8572,26.106299999999997,60,0
342.0,52.8572,26.106299999999997,60,0
343.0,52.8572,26.106299999999997,60,0
344.0,53.1795,26.106299999999997,60,0
345.0,53.1795,26.106299999999997,60,0
346.0,53.1795,26.106299999999997,60,0
347.0,53.1795,26.106299999999997,60,0
348.0,53.1795,26.106299999999997,60,0
349.0,53.1795,26.106299999999997,60,0
350.0,53.1795,26.106299999999997,60,0
351.0,53.1795,26.106299999999997,60,0
352.0,53.1795,26.106299999999997,60,0
353.0,53.1795,26.106299999999997,60,0
354.0,53.1795,26.106299999999997,60,0
355.0,53.1795,26.106299999999997,60,0
356.0,53.501799999999996,26.106299999999997,60,0
357.0,53.501799999999996,26.106299999999997,60,0
358.0,53.501799999999996,26.106299999999997,60,0
359.0,53.501799999999996,26.106299999999997,60,0
360.0,53.501799999999996,26.106299999999997,60,0
361.0,53.501799999999996,26.106299999999997,60,0
362.0,53.501799999999996,26.106299999999997,60,0
363.0,53.501799999999996,26.106299999999997,60,0
364.0,53.501799999999996,26.106299999999997,60,0
365.0,53.501799999999996,26.106299999999997,60,0
366.0,53.501799999999996,26.106299999999997,60,0
367.0,53.501799999999996,26.106299999999997,60,0
368.0,53.501799999999996,26.106299999999997,60,0
369.0,53.824099999999994,26.4286,60,0
370.0,53.501799999999996,26.4286,60,0
371.0,53.824099999999994,26.106299999999997,60,0
372.0,53.824099999999994,26.106299999999997,60,0
373.0,53.824099999999994,26.106299999999997,60,0
374.0,53.824099999999994,26.4286,60,0
375.0,53.824099999999994,26.106299999999997,60,0
376.0,53.824099999999994,26.4286,60,0
377.0,53.824099999999994,26.106299999999997,60,0
378.0,53.824099999999994,26.4286,60,0
379.0,53.824099999999994,26.4286,60,0
380.0,53.824099999999994,26.106299999999997,60,0
381.0,53.824099999999994,26.4286,60,0
382.0,53.824099999999994,26.106299999999997,60,0
383.0,53.824099999999994,26.106299999999997,60,0
384.0,53.824099999999994,26.106299999999997,60,0
385.0,54.14639999999999,26.4286,60,0
386.0,54.14639999999999,26.4286,60,0
387.0,54.14639999999999,26.4286,60,0
388.0,54.14639999999999,26.4286,60,0
389.0,54.14639999999999,26.4286,60,0
390.0,54.14639999999999,26.106299999999997,60,0
391.0,54.14639999999999,26.4286,60,0
392.0,54.14639999999999,26.4286,60,0
393.0,54.14639999999999,26.106299999999997,60,0
394.0,54.14639999999999,26.4286,60,0
395.0,54.14639999999999,26.4286,60,0
396.0,54.14639999999999,26.4286,60,0
397.0,54.14639999999999,26.4286,60,0
398.0,54.14639999999999,26.4286,60,0
399.0,54.14639999999999,26.4286,60,0
400.0,54.14639999999999,26.4286,40,0
401.0,54.4687,26.4286,40,0
402.0,54.14639999999999,26.4286,40,0
403.0,54.14639999999999,26.4286,40,0
404.0,54.14639999999999,26.4286,40,0
405.0,54.4687,26.4286,40,0
406.0,54.14639999999999,26.4286,40,0
407.0,54.14639999999999,26.4286,40,0
408.0,54.14639999999999,26.4286,40,0
409.0,54.14639999999999,26.4286,40,0
410.0,54.14639999999999,26.4286,40,0
411.0,54.14639999999999,26.4286,40,0
412.0,54.14639999999999,26.4286,40,0
413.0,54.14639999999999,26.4286,40,0
414.0,54.14639999999999,26.4286,40,0
415.0,54.14639999999999,26.4286,40,0
416.0,54.14639999999999,26.4286,40,0
417.0,54.14639999999999,26.4286,40,0
418.0,54.14639999999999,26.4286,40,0
419.0,54.14639999999999,26.4286,40,0
420.0,53.824099999999994,26.4286,40,0
421.0,53.824099999999994,26.4286,40,0
422.0,53.824099999999994,26.4286,40,0
423.0,53.824099999999994,26.4286,40,0
424.0,53.824099999999994,26.4286,40,0
425.0,53.824099999999994,26.4286,40,0
426.0,53.824099999999994,26.4286,40,0
427.0,53.501799999999996,26.4286,40,0
